order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,city,state
9221423039,42208242,27-10-2024 13:36,27-10-2024 13:55,27-10-2024 13:50,On Time,1574.23,Wallet,54403,25,Mysore,Karnataka
4268661538,22694456,24-10-2023 03:46,24-10-2023 03:59,24-10-2023 04:01,On Time,5136.72,Cash,33402,2987,Kanpur,Uttar Pradesh
1378809665,52409516,18-03-2023 19:45,18-03-2023 20:01,18-03-2023 20:06,On Time,3370.17,Wallet,27819,5417,Patiala,Punjab
4917941248,83701325,19-05-2024 04:01,19-05-2024 04:11,19-05-2024 04:14,On Time,3135.65,Cash,86288,7404,Bahadurgarh,Haryana
5132792285,19080489,10-04-2024 14:07,10-04-2024 14:26,10-04-2024 14:23,On Time,2858.4,Wallet,10112,3189,Kharar,Punjab
3776678112,34655710,09-12-2023 22:30,09-12-2023 22:43,09-12-2023 22:59,Significantly Delayed,2429.82,Cash,48559,3210,Vadodara,Gujarat
6940411801,59009727,01-07-2023 21:55,01-07-2023 22:07,01-07-2023 22:20,Slightly Delayed,1888.04,UPI,4371,6174,Mumbai,Maharashtra
7422521525,92509376,16-03-2024 01:39,16-03-2024 01:59,16-03-2024 01:54,On Time,643.87,Card,706,4268,Panchkula,Haryana
4419022028,23961725,13-12-2023 09:25,13-12-2023 09:37,13-12-2023 09:42,On Time,3804.98,UPI,44847,183,Mangalore,Karnataka
8016651984,90745023,30-04-2023 06:35,30-04-2023 06:46,30-04-2023 06:48,On Time,651.93,Card,19538,2196,Kolkata,West Bengal
2361722422,89412038,27-04-2023 09:53,27-04-2023 10:07,27-04-2023 10:12,On Time,3755.33,Wallet,89265,4259,Mumbai,Maharashtra
1001453982,34668988,31-07-2023 04:57,31-07-2023 05:13,31-07-2023 05:24,Slightly Delayed,2774.06,Cash,611,8763,Ghaziabad,Uttar Pradesh
9093918346,74038361,31-03-2024 22:52,31-03-2024 23:04,31-03-2024 23:08,On Time,3918.67,UPI,65217,2999,Panchkula,Haryana
3969014433,61982521,09-08-2023 13:04,09-08-2023 13:24,09-08-2023 13:19,On Time,2747.35,UPI,62397,9872,Mangalore,Karnataka
9684561720,61121421,04-09-2023 11:40,04-09-2023 11:52,04-09-2023 11:56,On Time,1514.4,Cash,53523,2246,Vadodara,Gujarat
7031115362,27878182,25-10-2024 07:48,25-10-2024 07:59,25-10-2024 08:29,Significantly Delayed,2998.51,UPI,93983,5151,Goa (Panaji),Goa
8204766849,76020843,29-07-2024 02:53,29-07-2024 03:06,29-07-2024 03:26,Significantly Delayed,3350.53,Card,1679,3990,Sonipat,Haryana
2785412612,60210778,18-03-2024 21:22,18-03-2024 21:35,18-03-2024 21:31,On Time,1439.58,Card,96984,7667,Goa (operational region),Goa
2624138741,31718565,18-04-2024 01:09,18-04-2024 01:23,18-04-2024 01:18,On Time,1112.82,Cash,2332,5824,Panchkula,Haryana
748376248,66766629,29-08-2023 00:41,29-08-2023 00:57,29-08-2023 00:53,On Time,2422.16,Cash,12777,2386,Mangalore,Karnataka
6096787440,25128143,18-03-2023 12:00,18-03-2023 12:17,18-03-2023 12:14,On Time,2294.77,Card,91233,8358,Mohali,Punjab
8787660233,90586029,26-05-2024 07:16,26-05-2024 07:35,26-05-2024 07:46,Slightly Delayed,1435.29,Card,58570,2445,Goa (Panaji),Goa
3845481278,63870636,05-07-2023 05:55,05-07-2023 06:14,05-07-2023 06:15,On Time,3988.77,Card,76640,881,Kochi,Kerala
4636134267,57642258,28-02-2024 19:30,28-02-2024 19:49,28-02-2024 20:02,Slightly Delayed,223.27,Card,75957,7151,Ahmedabad,Gujarat
4538825340,45700739,05-04-2024 10:26,05-04-2024 10:44,05-04-2024 10:46,On Time,4269.5,Cash,53653,1624,Indore,Madhya Pradesh
4553101047,39301587,31-05-2024 23:11,31-05-2024 23:23,31-05-2024 23:20,On Time,236.51,Wallet,32873,3855,Patiala,Punjab
2193853405,42208242,30-05-2023 20:49,30-05-2023 21:05,30-05-2023 21:15,Slightly Delayed,657.71,UPI,61506,9875,Bhiwadi,Rajasthan
1642059453,7378768,12-08-2023 05:14,12-08-2023 05:33,12-08-2023 05:36,On Time,1277.62,Card,58385,9556,Hyderabad,Telangana
5890339330,2188994,21-05-2024 16:19,21-05-2024 16:31,21-05-2024 16:26,On Time,3750.59,Wallet,84178,5506,Bhopal,Madhya Pradesh
313663478,6959437,21-02-2024 16:55,21-02-2024 17:14,21-02-2024 17:17,On Time,1184.42,Wallet,65113,2287,Mysore,Karnataka
8591576320,79916464,29-07-2023 06:28,29-07-2023 06:38,29-07-2023 06:33,On Time,3993.97,UPI,39993,5912,Mysore,Karnataka
4728104591,31389750,06-11-2023 02:50,06-11-2023 03:00,06-11-2023 02:55,On Time,650.2,Wallet,87703,6986,Sonipat,Haryana
8276401643,88252625,17-10-2024 06:18,17-10-2024 06:36,17-10-2024 06:31,On Time,4724.31,Card,18608,7395,Goa (Panaji),Goa
8709694061,6724509,17-10-2024 11:15,17-10-2024 11:30,17-10-2024 11:44,Slightly Delayed,114.52,UPI,70333,7522,Pune,Maharashtra
4080156881,97770901,03-04-2024 18:42,03-04-2024 18:58,03-04-2024 18:58,On Time,950.39,Cash,11130,3532,Goa (operational region),Goa
7485829116,49050014,30-03-2024 13:45,30-03-2024 14:02,30-03-2024 14:03,On Time,3895.28,Card,71081,4815,Bahadurgarh,Haryana
7378865582,30643619,23-05-2023 18:01,23-05-2023 18:21,23-05-2023 18:17,On Time,340.66,Card,44634,4250,Gurgaon,Haryana
335575667,32929817,07-09-2023 06:07,07-09-2023 06:23,07-09-2023 06:24,On Time,3048.86,Card,2018,3663,Kolkata,West Bengal
1621109077,87450286,25-03-2024 17:49,25-03-2024 17:59,25-03-2024 18:06,Slightly Delayed,4969.83,Card,83040,3410,Jaipur,Rajasthan
7468088555,21697638,10-05-2023 11:30,10-05-2023 11:44,10-05-2023 11:41,On Time,2410.07,Cash,80809,465,Kota,Rajasthan
3676517886,57505804,08-06-2024 19:12,08-06-2024 19:26,08-06-2024 19:38,Slightly Delayed,582.03,Wallet,82211,3625,Vadodara,Gujarat
1746921111,56604077,28-08-2024 18:31,28-08-2024 18:41,28-08-2024 18:39,On Time,2466.28,Card,82913,7956,Gurgaon,Haryana
7774691391,42514124,20-07-2023 08:34,20-07-2023 08:53,20-07-2023 08:58,On Time,1545.97,Cash,34427,9396,Mohali,Punjab
8220678247,63858550,23-06-2024 18:23,23-06-2024 18:35,23-06-2024 18:33,On Time,2089.26,Cash,13272,702,Ahmedabad,Gujarat
6048604080,98218863,06-09-2023 02:01,06-09-2023 02:19,06-09-2023 02:16,On Time,5820.25,Cash,90276,7098,Jalandhar,Punjab
8545716586,98540377,12-01-2024 13:17,12-01-2024 13:34,12-01-2024 13:48,Slightly Delayed,1454.01,Wallet,72311,3915,Goa (Panaji),Goa
530870056,39140039,15-08-2024 12:59,15-08-2024 13:11,15-08-2024 13:08,On Time,2788.5,UPI,48704,472,Pune,Maharashtra
4055690435,15568831,05-04-2023 02:02,05-04-2023 02:20,05-04-2023 02:16,On Time,3571.53,Cash,25984,2874,Chennai,Tamil Nadu
7096530350,97411107,26-06-2024 04:19,26-06-2024 04:39,26-06-2024 04:38,On Time,2474.92,Card,13756,767,Panchkula,Haryana
7083649345,75464725,20-05-2023 10:11,20-05-2023 10:24,20-05-2023 10:26,On Time,3009.87,Wallet,44505,1374,Zirakpur,Punjab
836457367,2365348,02-06-2024 05:56,02-06-2024 06:14,02-06-2024 06:42,Significantly Delayed,4789.73,Wallet,81718,3262,Bengaluru,Karnataka
7698126312,1705969,31-10-2023 03:35,31-10-2023 03:51,31-10-2023 04:02,Slightly Delayed,2404.95,UPI,58953,1023,Kharar,Punjab
2267297760,5754255,29-01-2024 11:49,29-01-2024 12:03,29-01-2024 11:59,On Time,1895.47,Cash,85720,8171,Mohali,Punjab
1717841423,87954926,31-01-2024 20:29,31-01-2024 20:44,31-01-2024 20:50,Slightly Delayed,2393.48,Wallet,56322,9204,Bahadurgarh,Haryana
4330597536,40563029,11-04-2023 14:50,11-04-2023 15:08,11-04-2023 15:12,On Time,1494.23,Wallet,26934,1372,Gurgaon,Haryana
3687593721,61121421,16-05-2023 22:20,16-05-2023 22:40,16-05-2023 22:49,Slightly Delayed,3344.72,Wallet,22476,5775,Dehradun,Uttarakhand
6660740926,119099,24-05-2024 16:36,24-05-2024 16:47,24-05-2024 16:58,Slightly Delayed,2771.28,Card,50382,7468,Ludhiana,Punjab
9439713009,4439806,22-04-2024 02:53,22-04-2024 03:09,22-04-2024 03:06,On Time,1804.06,UPI,8281,8462,Bhubaneswar,Odisha
5281121057,67908555,20-08-2023 22:24,20-08-2023 22:35,20-08-2023 22:49,Slightly Delayed,2207.49,Cash,14666,3916,Kanpur,Uttar Pradesh
7044351561,91024604,19-09-2023 16:19,19-09-2023 16:35,19-09-2023 16:34,On Time,4069.86,Card,50051,5705,Meerut,Uttar Pradesh
9121393476,57896058,01-08-2023 08:04,01-08-2023 08:20,01-08-2023 08:19,On Time,1583.71,UPI,14938,4537,Mysore,Karnataka
7202170939,50518311,13-01-2024 13:46,13-01-2024 14:02,13-01-2024 14:06,On Time,1105.29,Cash,5907,3578,Mysore,Karnataka
1429047127,18465047,09-12-2023 20:37,09-12-2023 20:57,09-12-2023 21:15,Significantly Delayed,4708.07,Card,53462,3650,Noida,Uttar Pradesh
8551965787,8383197,16-10-2024 11:19,16-10-2024 11:36,16-10-2024 11:33,On Time,3864.44,Wallet,97423,2708,Bhubaneswar,Odisha
6756882357,83155219,23-06-2024 09:48,23-06-2024 09:58,23-06-2024 09:53,On Time,654.31,UPI,20722,5223,Chennai,Tamil Nadu
618929241,53624677,02-10-2023 21:26,02-10-2023 21:36,02-10-2023 21:53,Significantly Delayed,2348.09,UPI,78204,8015,Chandigarh,Chandigarh
9711157887,46615831,03-01-2024 18:21,03-01-2024 18:39,03-01-2024 18:40,On Time,2577.15,Wallet,5779,6137,Jaipur,Rajasthan
354149805,41164215,17-04-2024 21:44,17-04-2024 22:03,17-04-2024 22:04,On Time,1274.62,Cash,99775,5877,Sonipat,Haryana
231328814,25287111,19-04-2024 04:03,19-04-2024 04:16,19-04-2024 04:25,Slightly Delayed,2506.93,Wallet,47916,7970,Chennai,Tamil Nadu
523916986,66761643,19-09-2024 07:46,19-09-2024 08:05,19-09-2024 08:03,On Time,1152.87,Cash,35635,7927,Noida,Uttar Pradesh
1930887811,12302179,10-08-2023 04:55,10-08-2023 05:11,10-08-2023 05:11,On Time,1497.01,UPI,30771,5070,Amritsar,Punjab
9958741781,95971469,26-08-2024 01:43,26-08-2024 01:59,26-08-2024 02:08,Slightly Delayed,2439.42,Wallet,94839,9597,Pune,Maharashtra
6727230123,26303194,19-10-2024 12:16,19-10-2024 12:35,19-10-2024 12:51,Significantly Delayed,1806.96,Cash,77576,3775,Kolkata,West Bengal
9487368442,50899600,09-08-2023 18:34,09-08-2023 18:52,09-08-2023 18:55,On Time,1725.5,Card,38330,4068,Bhubaneswar,Odisha
671459763,50630016,23-06-2024 14:18,23-06-2024 14:36,23-06-2024 14:41,On Time,1249.31,Cash,65075,5402,Chandigarh,Chandigarh
9129957352,95971469,06-09-2023 16:47,06-09-2023 17:01,06-09-2023 17:05,On Time,2166.2,UPI,65283,435,Bhubaneswar,Odisha
9206073690,19425804,07-06-2024 18:00,07-06-2024 18:12,07-06-2024 18:16,On Time,1452.39,UPI,35739,5158,Kanpur,Uttar Pradesh
5587148302,32635818,23-09-2024 21:07,23-09-2024 21:21,23-09-2024 21:26,On Time,2028.78,Cash,6600,7273,Kochi,Kerala
6936256414,72263318,23-06-2024 03:12,23-06-2024 03:22,23-06-2024 03:27,On Time,2331.06,UPI,11559,303,Faridabad,Haryana
3341228576,91196901,05-05-2023 02:09,05-05-2023 02:21,05-05-2023 02:27,Slightly Delayed,3724.8,Wallet,49279,1134,Sonipat,Haryana
4817323453,75028268,07-09-2023 06:40,07-09-2023 06:51,07-09-2023 06:53,On Time,340.36,Cash,73349,8512,Delhi,Delhi
1163454835,50392139,06-12-2023 05:40,06-12-2023 05:56,06-12-2023 06:01,On Time,1711.61,UPI,53545,2931,Bahadurgarh,Haryana
5236061455,48158494,06-04-2023 23:50,07-04-2023 00:05,07-04-2023 00:09,On Time,2844.94,Cash,14592,1802,Bhopal,Madhya Pradesh
5982829268,90038364,01-04-2023 04:32,01-04-2023 04:43,01-04-2023 04:43,On Time,2923.98,Cash,97197,6399,Meerut,Uttar Pradesh
1901688056,16780752,13-09-2023 16:06,13-09-2023 16:20,13-09-2023 16:20,On Time,2814.99,Card,13115,1188,Sonipat,Haryana
5936051107,83304462,21-10-2024 14:47,21-10-2024 14:58,21-10-2024 15:10,Slightly Delayed,939.55,Wallet,63513,1813,Kolkata,West Bengal
3018272105,18465047,21-03-2023 02:48,21-03-2023 02:59,21-03-2023 02:56,On Time,4236.91,UPI,51005,4858,Meerut,Uttar Pradesh
3656191983,59252433,16-08-2023 23:04,16-08-2023 23:21,16-08-2023 23:20,On Time,3775.69,Card,4230,7180,Goa (Panaji),Goa
5186692805,97678578,08-11-2023 14:57,08-11-2023 15:17,08-11-2023 15:37,Significantly Delayed,4981.07,Card,12223,2224,Amritsar,Punjab
7281243151,13581527,30-08-2023 09:48,30-08-2023 10:03,30-08-2023 10:00,On Time,957.5,Wallet,3056,8730,Kolkata,West Bengal
7906004940,65963876,27-04-2023 17:09,27-04-2023 17:29,27-04-2023 17:32,On Time,3488.88,Wallet,47649,8508,Goa (Panaji),Goa
6354703603,63310076,17-05-2024 21:51,17-05-2024 22:08,17-05-2024 22:03,On Time,2980.62,Wallet,3515,7913,Jaipur,Rajasthan
6444064733,80571942,11-10-2023 11:08,11-10-2023 11:21,11-10-2023 11:18,On Time,3213.89,Wallet,17550,5172,Faridabad,Haryana
2405783093,36428139,18-03-2023 08:18,18-03-2023 08:32,18-03-2023 08:32,On Time,2246.93,UPI,70069,8243,Lucknow,Uttar Pradesh
63363146,16410155,12-07-2023 01:33,12-07-2023 01:50,12-07-2023 02:05,Slightly Delayed,4207.71,Cash,89996,3833,Ghaziabad,Uttar Pradesh
7040313500,90298394,14-10-2024 15:16,14-10-2024 15:33,14-10-2024 15:29,On Time,1102.72,Wallet,22828,1440,Ghaziabad,Uttar Pradesh
5844807259,45477575,14-10-2023 02:32,14-10-2023 02:52,14-10-2023 02:47,On Time,4355.46,Cash,56643,2024,Panchkula,Haryana
1931703221,62917794,08-05-2023 08:40,08-05-2023 08:57,08-05-2023 08:59,On Time,1332.43,Card,60906,2023,Pune,Maharashtra
3525336030,89998489,12-04-2023 22:46,12-04-2023 23:03,12-04-2023 23:18,Slightly Delayed,329.79,Cash,2314,1348,Amritsar,Punjab
4359807852,81136091,11-04-2024 10:38,11-04-2024 10:54,11-04-2024 10:55,On Time,4759.44,Cash,82810,3639,Akola,Maharashtra
6946959356,13963450,15-12-2023 21:46,15-12-2023 22:05,15-12-2023 22:12,Slightly Delayed,2630.12,Wallet,88906,7218,Kota,Rajasthan
782338627,73639935,08-09-2024 05:46,08-09-2024 06:06,08-09-2024 06:31,Significantly Delayed,4244.83,Wallet,50557,5324,Mangalore,Karnataka
4942714391,25294147,19-01-2024 22:51,19-01-2024 23:09,19-01-2024 23:12,On Time,3427.02,Card,44975,9467,Pune,Maharashtra
919307194,11928321,07-01-2024 15:22,07-01-2024 15:41,07-01-2024 15:59,Significantly Delayed,2747.59,Wallet,86545,6441,Gurgaon,Haryana
6509263423,29324437,20-01-2024 12:11,20-01-2024 12:29,20-01-2024 12:26,On Time,3930.1,Cash,87487,8110,Jaipur,Rajasthan
7200105089,24845814,29-11-2023 07:16,29-11-2023 07:35,29-11-2023 07:48,Slightly Delayed,1613.85,UPI,74324,9011,Bhubaneswar,Odisha
7120372196,40727086,10-08-2024 17:23,10-08-2024 17:36,10-08-2024 17:47,Slightly Delayed,1887.36,Card,9785,3300,Goa (operational region),Goa
8710393245,32564478,21-07-2024 11:07,21-07-2024 11:22,21-07-2024 11:20,On Time,3025.16,Wallet,79417,6575,Kharar,Punjab
8862036450,7228206,03-01-2024 12:27,03-01-2024 12:38,03-01-2024 12:36,On Time,1764.64,UPI,59711,8479,Sonipat,Haryana
2087769338,8536503,08-06-2024 06:23,08-06-2024 06:34,08-06-2024 06:34,On Time,764.33,Cash,68170,529,Bhubaneswar,Odisha
3349267712,85354059,25-09-2023 00:54,25-09-2023 01:10,25-09-2023 01:20,Slightly Delayed,230.58,Cash,58986,794,Kanpur,Uttar Pradesh
1689937124,21701991,17-01-2024 05:53,17-01-2024 06:09,17-01-2024 06:13,On Time,576.22,Wallet,14563,4191,Pune,Maharashtra
4498769995,84275450,23-01-2024 02:23,23-01-2024 02:41,23-01-2024 02:46,On Time,786.85,Card,38919,6666,Haridwar,Uttarakhand
3729771871,79592021,10-11-2023 10:50,10-11-2023 11:00,10-11-2023 11:04,On Time,3905.34,UPI,32626,1728,Mohali,Punjab
9065518834,61877649,17-06-2024 17:12,17-06-2024 17:25,17-06-2024 17:27,On Time,3395.29,Card,93566,3593,Chennai,Tamil Nadu
7524465290,22851478,06-01-2024 15:42,06-01-2024 16:01,06-01-2024 16:07,Slightly Delayed,4089.6,Card,93477,1138,Chandigarh,Chandigarh
2319921666,97150234,01-05-2024 11:42,01-05-2024 11:57,01-05-2024 11:54,On Time,3204.57,Card,4851,9752,Patiala,Punjab
9541612277,5001749,31-03-2024 06:34,31-03-2024 06:48,31-03-2024 06:46,On Time,2185.97,Card,43452,9382,Ghaziabad,Uttar Pradesh
6303548068,31846190,30-06-2024 00:12,30-06-2024 00:29,30-06-2024 00:40,Slightly Delayed,939.55,Card,40567,8411,Bhiwadi,Rajasthan
5867651793,64197854,09-11-2023 11:37,09-11-2023 11:51,09-11-2023 11:50,On Time,2984.43,Wallet,84411,8491,Sonipat,Haryana
6405947025,19375332,28-09-2024 21:59,28-09-2024 22:18,28-09-2024 22:20,On Time,1756.09,Cash,29228,172,Ludhiana,Punjab
2150790907,12655794,16-08-2023 13:03,16-08-2023 13:21,16-08-2023 13:33,Slightly Delayed,217.5,Card,37465,2818,Bathinda,Punjab
212856641,51994597,02-11-2024 10:51,02-11-2024 11:02,02-11-2024 10:57,On Time,949.73,Cash,86373,5233,Bahadurgarh,Haryana
1686508921,47215976,22-07-2024 22:17,22-07-2024 22:32,22-07-2024 22:27,On Time,769.24,Wallet,37806,1855,Ludhiana,Punjab
5879579208,41261495,10-09-2024 10:51,10-09-2024 11:07,10-09-2024 11:13,Slightly Delayed,983.81,Wallet,29566,5704,Bhubaneswar,Odisha
1882682579,44050697,13-05-2023 23:08,13-05-2023 23:21,13-05-2023 23:20,On Time,2560.66,Wallet,78512,9746,Dehradun,Uttarakhand
8370410622,10663246,01-06-2024 13:09,01-06-2024 13:19,01-06-2024 13:21,On Time,1989.47,Cash,10210,2459,Panchkula,Haryana
368599691,44030130,22-10-2024 16:16,22-10-2024 16:36,22-10-2024 16:37,On Time,3753,Wallet,57291,1885,Noida,Uttar Pradesh
9282982332,97873848,12-09-2024 22:13,12-09-2024 22:32,12-09-2024 22:34,On Time,3359.77,Card,21658,3609,Dehradun,Uttarakhand
4874880100,67271824,09-09-2024 22:56,09-09-2024 23:14,09-09-2024 23:19,On Time,1619.89,UPI,81596,3824,Hyderabad,Telangana
102639985,40392019,27-08-2023 06:58,27-08-2023 07:12,27-08-2023 07:15,On Time,3686.28,Wallet,25125,4639,Vadodara,Gujarat
5288207551,53299455,10-09-2023 18:49,10-09-2023 19:09,10-09-2023 19:23,Slightly Delayed,3228.77,Wallet,64001,5001,Faridabad,Haryana
693932743,57658033,06-06-2023 20:28,06-06-2023 20:45,06-06-2023 20:45,On Time,1378.36,Card,34625,492,Hyderabad,Telangana
2325405669,20834589,08-03-2024 23:18,08-03-2024 23:29,08-03-2024 23:27,On Time,1432.06,Card,53132,2380,Jaipur,Rajasthan
8152364696,90665975,24-12-2023 13:13,24-12-2023 13:29,24-12-2023 13:29,On Time,5047.96,Wallet,50040,1200,Bhubaneswar,Odisha
7682359398,36833857,15-09-2024 04:58,15-09-2024 05:16,15-09-2024 05:25,Slightly Delayed,1168.41,Cash,70975,4717,Ghaziabad,Uttar Pradesh
1742951029,95371787,07-05-2023 23:10,07-05-2023 23:20,07-05-2023 23:39,Significantly Delayed,4766.38,Cash,62055,9903,Lucknow,Uttar Pradesh
4799787645,71905368,07-10-2023 07:11,07-10-2023 07:24,07-10-2023 07:43,Significantly Delayed,1025.06,Wallet,61740,9732,Bhiwadi,Rajasthan
8498666384,37556526,08-03-2024 17:58,08-03-2024 18:13,08-03-2024 18:16,On Time,630.84,Cash,94061,3091,Mumbai,Maharashtra
5013572642,73363613,08-05-2023 19:20,08-05-2023 19:37,08-05-2023 19:50,Slightly Delayed,1812.54,Card,90675,2187,Kochi,Kerala
8403006958,59398136,27-11-2023 05:42,27-11-2023 05:53,27-11-2023 05:48,On Time,1272.55,UPI,22292,9004,Kharar,Punjab
4688831157,13071673,03-07-2024 23:35,03-07-2024 23:55,03-07-2024 23:59,On Time,2824.26,UPI,75752,6973,Jalandhar,Punjab
394578210,88067569,26-09-2023 05:15,26-09-2023 05:33,26-09-2023 05:38,On Time,1706.05,Card,91958,8335,Ahmedabad,Gujarat
8681711802,36833857,07-10-2023 07:03,07-10-2023 07:22,07-10-2023 07:17,On Time,3724.44,UPI,50,2940,Ludhiana,Punjab
9311399064,20238921,04-11-2023 21:26,04-11-2023 21:42,04-11-2023 21:45,On Time,720.95,Wallet,91086,3093,Indore,Madhya Pradesh
2620581496,63092485,21-04-2023 02:33,21-04-2023 02:46,21-04-2023 02:45,On Time,2457.47,Wallet,38634,7441,Faridabad,Haryana
5116898322,73377004,18-07-2024 13:26,18-07-2024 13:37,18-07-2024 13:35,On Time,1385.25,UPI,93289,1820,Kolkata,West Bengal
5995819849,34787383,19-08-2023 04:16,19-08-2023 04:35,19-08-2023 04:44,Slightly Delayed,2030.88,Wallet,2395,4317,Jalandhar,Punjab
7690500286,35349582,12-07-2024 18:09,12-07-2024 18:27,12-07-2024 18:34,Slightly Delayed,3224.92,Wallet,39966,8296,Lucknow,Uttar Pradesh
6107283203,87444738,09-09-2024 20:27,09-09-2024 20:41,09-09-2024 20:43,On Time,1173,Card,21522,8551,Akola,Maharashtra
3170417508,85561151,10-01-2024 05:24,10-01-2024 05:43,10-01-2024 05:56,Slightly Delayed,1432.65,Cash,30064,2288,Bathinda,Punjab
805682701,33481252,30-07-2023 22:42,30-07-2023 23:02,30-07-2023 23:14,Slightly Delayed,2637.15,UPI,84695,6430,Bathinda,Punjab
8960508625,20163931,07-10-2023 09:53,07-10-2023 10:13,07-10-2023 10:18,On Time,1058,Cash,57297,1057,Goa (operational region),Goa
5580397726,62243869,21-06-2023 04:49,21-06-2023 05:05,21-06-2023 05:24,Significantly Delayed,37.8,Cash,64619,4351,Noida,Uttar Pradesh
1506599381,77345018,18-09-2024 04:36,18-09-2024 04:47,18-09-2024 04:50,On Time,465.38,Cash,19253,5615,Mohali,Punjab
8424478165,27416314,21-04-2023 18:23,21-04-2023 18:36,21-04-2023 18:36,On Time,230.58,Cash,37654,244,Agra,Uttar Pradesh
6083333956,45028365,27-03-2023 06:42,27-03-2023 06:53,27-03-2023 07:06,Slightly Delayed,3002.02,Wallet,34580,4635,Indore,Madhya Pradesh
9611327860,6335221,07-04-2024 17:40,07-04-2024 17:57,07-04-2024 17:55,On Time,4410.34,Cash,25443,3780,Kolkata,West Bengal
9539444766,97873848,04-11-2023 07:59,04-11-2023 08:11,04-11-2023 08:16,On Time,870.29,Wallet,94753,7663,Faridabad,Haryana
756168939,54923640,05-07-2024 18:33,05-07-2024 18:49,05-07-2024 18:44,On Time,3321.94,Cash,69292,6050,Ludhiana,Punjab
7762624518,22738465,26-08-2024 21:19,26-08-2024 21:32,26-08-2024 21:46,Slightly Delayed,2301.05,Card,56407,128,Bhiwadi,Rajasthan
3681781563,4940671,18-11-2023 10:23,18-11-2023 10:35,18-11-2023 10:33,On Time,3471.7,Wallet,41664,8544,Mohali,Punjab
1571085226,78961097,07-04-2024 00:35,07-04-2024 00:50,07-04-2024 00:57,Slightly Delayed,4040.38,Cash,35840,8778,Mysore,Karnataka
4244306883,2584499,03-03-2024 10:25,03-03-2024 10:42,03-03-2024 10:56,Slightly Delayed,893.81,Card,94771,2157,Kanpur,Uttar Pradesh
7333141591,69415494,15-03-2024 16:47,15-03-2024 17:02,15-03-2024 17:20,Significantly Delayed,1042.3,Wallet,1610,9231,Sonipat,Haryana
1199945706,70867736,08-01-2024 19:31,08-01-2024 19:48,08-01-2024 19:47,On Time,1712.9,UPI,30489,953,Goa (operational region),Goa
5895644119,1603358,11-06-2023 14:12,11-06-2023 14:27,11-06-2023 14:27,On Time,1742.44,Wallet,6452,8140,Mysore,Karnataka
7112919210,55693909,01-02-2024 21:59,01-02-2024 22:18,01-02-2024 22:18,On Time,3921.9,Card,58625,9154,Indore,Madhya Pradesh
8315937318,64497538,08-05-2024 17:34,08-05-2024 17:52,08-05-2024 18:01,Slightly Delayed,2187.85,Card,35071,7676,Patiala,Punjab
5331800057,65488134,29-03-2023 01:21,29-03-2023 01:41,29-03-2023 01:54,Slightly Delayed,4003.82,Wallet,39782,220,Zirakpur,Punjab
5989265505,62742797,15-03-2024 04:11,15-03-2024 04:27,15-03-2024 04:22,On Time,3673.81,Card,11502,4556,Chennai,Tamil Nadu
7906361274,96795047,03-09-2023 18:32,03-09-2023 18:52,03-09-2023 18:51,On Time,4228.99,Cash,44821,3646,Amritsar,Punjab
6312476146,35988028,27-01-2024 19:44,27-01-2024 19:57,27-01-2024 20:06,Slightly Delayed,1867.01,Card,87880,143,Gurgaon,Haryana
9436272631,44410149,18-05-2024 02:42,18-05-2024 02:57,18-05-2024 02:56,On Time,2112.07,Wallet,82287,8837,Jalandhar,Punjab
8289791792,61516967,26-01-2024 14:45,26-01-2024 15:04,26-01-2024 15:00,On Time,326.42,Card,70314,2704,Mysore,Karnataka
7659532788,22112867,01-02-2024 20:59,01-02-2024 21:16,01-02-2024 21:19,On Time,3157.69,Card,62888,5046,Agra,Uttar Pradesh
1498157233,19180962,08-02-2024 06:24,08-02-2024 06:44,08-02-2024 06:48,On Time,1659.86,Card,13716,8869,Goa (Panaji),Goa
8560951754,954629,17-05-2023 18:13,17-05-2023 18:26,17-05-2023 18:32,Slightly Delayed,44.35,Card,55642,9337,Lucknow,Uttar Pradesh
8764192824,64823226,24-07-2023 08:49,24-07-2023 09:08,24-07-2023 09:23,Slightly Delayed,2704.64,Wallet,34121,6935,Patiala,Punjab
1900542981,11254582,25-03-2023 18:31,25-03-2023 18:46,25-03-2023 18:50,On Time,2332.14,Card,82683,3727,Bhiwadi,Rajasthan
9445683691,41878908,12-11-2023 20:03,12-11-2023 20:17,12-11-2023 20:33,Significantly Delayed,2342.04,UPI,70620,6404,Bathinda,Punjab
7719808335,48358028,26-04-2023 17:45,26-04-2023 18:00,26-04-2023 17:59,On Time,4406.7,Wallet,80882,447,Bhubaneswar,Odisha
4865644960,50484778,11-09-2023 08:45,11-09-2023 08:59,11-09-2023 09:07,Slightly Delayed,866.17,Wallet,11250,5280,Mangalore,Karnataka
6518276143,70965437,25-01-2024 23:09,25-01-2024 23:29,25-01-2024 23:24,On Time,5253.79,Cash,99506,7188,Bhubaneswar,Odisha
2211459584,73869823,25-12-2023 14:20,25-12-2023 14:34,25-12-2023 14:34,On Time,1116.17,Card,69281,8760,Kanpur,Uttar Pradesh
6811633572,7728406,26-06-2024 14:28,26-06-2024 14:44,26-06-2024 14:48,On Time,88.43,Cash,49915,45,Amritsar,Punjab
